id,date,store_nbr,product_type,sales,special_offer
215700,2013-05-02,11,GROCERY I,6217.0,0
164925,2013-04-03,36,MEATS,0.0,0
885199,2014-05-13,46,CLEANING,1412.0,0
517298,2013-10-18,23,MAGAZINES,0.0,0
54364,2013-01-31,34,GROCERY II,5.0,0
764674,2014-03-07,14,SCHOOL AND OFFICE SUPPLIES,0.0,0
665227,2014-01-10,24,GROCERY II,9.0,0
2206749,2016-05-26,27,CELEBRATION,21.0,0
2992333,2017-08-11,19,PERSONAL CARE,227.0,7
1061261,2014-08-20,36,HARDWARE,0.0,0
2224050,2016-06-05,12,HOME AND KITCHEN I,11.0,0
1962616,2016-01-10,27,CLEANING,1274.0,1
2307794,2016-07-22,12,BREAD/BAKERY,126.0,1
1944415,2015-12-31,16,"LIQUOR,WINE,BEER",168.0,0
2214268,2016-05-30,38,BABY CARE,0.0,0
2105074,2016-03-30,24,BOOKS,0.0,0
1591750,2015-06-15,20,POULTRY,249.15,1
2321585,2016-07-29,49,BEAUTY,9.0,1
2815885,2017-05-04,18,POULTRY,191.544,0
415453,2013-08-22,16,HOME AND KITCHEN II,0.0,0
2479090,2016-10-26,18,SCHOOL AND OFFICE SUPPLIES,0.0,0
610789,2013-12-09,46,PERSONAL CARE,603.0,0
2465171,2016-10-18,28,BREAD/BAKERY,548.0,8
1394030,2015-02-24,23,FROZEN FOODS,71.0,0
2917589,2017-06-30,21,PET SUPPLIES,4.0,0
121299,2013-03-10,12,MEATS,127.308,0
2120625,2016-04-08,10,GROCERY I,1931.0,3
1881937,2015-11-25,13,GROCERY II,9.0,0
1072679,2014-08-26,7,HARDWARE,1.0,0
423592,2013-08-26,44,BOOKS,0.0,0
2443247,2016-10-06,12,PET SUPPLIES,0.0,0
2617663,2017-01-12,7,BOOKS,0.0,0
1527763,2015-05-10,25,POULTRY,144.54,0
414602,2013-08-21,41,MAGAZINES,0.0,0
1158117,2014-10-13,53,HOME AND KITCHEN I,2.0,0
2055001,2016-03-02,19,PERSONAL CARE,223.0,0
2451382,2016-10-10,40,EGGS,363.0,14
2415114,2016-09-20,23,DELI,133.18,1
375079,2013-07-30,33,BABY CARE,0.0,0
653010,2014-01-03,31,CELEBRATION,7.0,0
2896815,2017-06-18,39,DELI,196.991,2
128242,2013-03-13,8,BOOKS,0.0,0
1883671,2015-11-26,11,SCHOOL AND OFFICE SUPPLIES,4.0,0
2819556,2017-05-06,21,BEVERAGES,3033.0,16
1009885,2014-07-22,44,LADIESWEAR,36.0,0
957103,2014-06-23,14,BOOKS,0.0,0
2747235,2017-03-26,41,HOME CARE,400.0,7
1649088,2015-07-17,3,GROCERY I,6993.0,12
1165361,2014-10-17,7,SEAFOOD,107.738,7
2341526,2016-08-09,9,FROZEN FOODS,89.115,0
1749288,2015-09-11,40,MEATS,118.499,0
863546,2014-05-01,39,BEAUTY,5.0,0
68024,2013-02-08,18,FROZEN FOODS,27.0,0
45206,2013-01-26,27,PREPARED FOODS,112.119995,0
2723059,2017-03-13,13,SCHOOL AND OFFICE SUPPLIES,0.0,0
579969,2013-11-22,31,PLAYERS AND ELECTRONICS,0.0,0
948225,2014-06-18,15,BEVERAGES,550.0,0
2631459,2017-01-20,43,CELEBRATION,12.0,0
2234289,2016-06-10,49,MEATS,1351.784,52
1911108,2015-12-11,31,GROCERY I,3532.301,4
1008014,2014-07-21,41,PREPARED FOODS,44.508,0
2522076,2016-11-19,24,HOME CARE,393.0,9
1881047,2015-11-24,38,HARDWARE,4.0,0
655867,2014-01-05,11,PERSONAL CARE,692.0,0
377831,2013-08-01,10,HARDWARE,1.0,0
2632764,2017-01-21,3,MEATS,1183.268,2
422697,2013-08-26,2,AUTOMOTIVE,11.0,0
1998588,2016-01-30,36,DELI,217.215,0
2945130,2017-07-15,44,GROCERY I,13516.0,84
1761676,2015-09-18,39,BOOKS,0.0,0
747482,2014-02-25,31,SEAFOOD,22.0,0
46613,2013-01-27,17,HOME APPLIANCES,0.0,0
2582612,2016-12-23,22,SEAFOOD,1.0,0
2445234,2016-10-07,19,AUTOMOTIVE,5.0,0
2726488,2017-03-15,1,POULTRY,275.66602,0
2317368,2016-07-27,30,DELI,96.0,2
528172,2013-10-24,29,CLEANING,0.0,0
887693,2014-05-15,16,PET SUPPLIES,0.0,0
2885257,2017-06-12,15,BABY CARE,1.0,0
154716,2013-03-28,5,GROCERY I,3321.0,0
1980372,2016-01-20,25,DELI,97.838,0
2968539,2017-07-28,50,MEATS,852.021,51
2744347,2017-03-25,11,BABY CARE,1.0,0
937658,2014-06-12,18,PREPARED FOODS,40.0,0
501453,2013-10-09,29,HOME CARE,0.0,0
2898594,2017-06-19,39,CELEBRATION,31.0,0
2008223,2016-02-04,7,DAIRY,1240.0,0
828502,2014-04-11,6,BOOKS,0.0,0
2180463,2016-05-11,39,LINGERIE,6.0,0
1432709,2015-03-17,9,HARDWARE,1.0,0
1799344,2015-10-09,45,LADIESWEAR,19.0,0
2024296,2016-02-13,8,EGGS,396.0,0
472469,2013-09-23,16,DAIRY,107.0,0
2914655,2017-06-28,39,PREPARED FOODS,69.832,1
50654,2013-01-29,3,SEAFOOD,77.181,0
1056968,2014-08-18,16,FROZEN FOODS,36.0,0
643479,2013-12-29,14,GROCERY I,2256.0,0
2032331,2016-02-18,32,PET SUPPLIES,0.0,0
1231788,2014-11-24,20,PRODUCE,0.0,0
2596328,2016-12-31,8,LAWN AND GARDEN,96.0,0
1369406,2015-02-10,32,BREAD/BAKERY,92.0,0
44386,2013-01-25,54,BABY CARE,0.0,0
1160002,2014-10-14,7,LADIESWEAR,14.0,0
1379658,2015-02-16,2,PLAYERS AND ELECTRONICS,0.0,0
509838,2013-10-14,14,LINGERIE,2.0,0
2691247,2017-02-23,20,SCHOOL AND OFFICE SUPPLIES,1.0,0
2259938,2016-06-25,19,SEAFOOD,10.0,2
642718,2013-12-28,42,EGGS,0.0,0
1303875,2015-01-04,43,GROCERY I,4136.504,5
1372993,2015-02-12,32,POULTRY,61.105,9
1804534,2015-10-12,40,POULTRY,215.183,0
837951,2014-04-17,20,HOME AND KITCHEN I,0.0,0
1758831,2015-09-16,9,PRODUCE,1138.048,0
2892874,2017-06-16,28,POULTRY,223.029,21
2250112,2016-06-19,43,CLEANING,905.0,10
740541,2014-02-21,37,LINGERIE,3.0,0
2069465,2016-03-10,25,BEAUTY,3.0,0
1254441,2014-12-06,7,GROCERY I,3475.0,9
310542,2013-06-24,22,GROCERY I,0.0,0
1840483,2015-11-01,5,CLEANING,893.0,1
295145,2013-06-15,4,PET SUPPLIES,0.0,0
767465,2014-03-08,42,HOME APPLIANCES,0.0,0
2339438,2016-08-08,5,BEAUTY,5.0,0
2553937,2016-12-07,19,BABY CARE,0.0,0
2456289,2016-10-13,29,AUTOMOTIVE,6.0,0
2370149,2016-08-26,11,MAGAZINES,3.0,0
1687034,2015-08-07,44,DAIRY,2322.0,2
1106852,2014-09-15,15,SEAFOOD,1.0,0
295378,2013-06-15,46,POULTRY,1167.799,0
2404153,2016-09-14,16,BOOKS,0.0,0
2462005,2016-10-16,39,CLEANING,1661.0,26
234285,2013-05-12,32,HOME CARE,0.0,0
461459,2013-09-16,7,LAWN AND GARDEN,2.0,0
532054,2013-10-26,37,POULTRY,145.632,0
2137742,2016-04-17,40,BEAUTY,2.0,0
1564009,2015-05-30,42,CLEANING,0.0,0
1842809,2015-11-03,15,MAGAZINES,1.0,0
868281,2014-05-04,21,HOME CARE,0.0,0
892323,2014-05-17,46,BEVERAGES,4006.0,0
1702067,2015-08-16,16,PET SUPPLIES,0.0,0
2585936,2016-12-26,16,MAGAZINES,2.0,0
2475044,2016-10-23,54,FROZEN FOODS,59.0,3
632848,2013-12-22,16,CLEANING,1248.0,0
1759179,2015-09-17,19,HOME AND KITCHEN I,33.0,0
957727,2014-06-23,31,BABY CARE,0.0,0
123862,2013-03-11,34,GROCERY II,5.0,0
2672989,2017-02-12,9,"LIQUOR,WINE,BEER",42.0,2
1805195,2015-10-13,1,PREPARED FOODS,93.978,0
811454,2014-04-02,27,HOME APPLIANCES,0.0,0
2370842,2016-08-26,30,MAGAZINES,1.0,0
2387366,2016-09-04,44,HARDWARE,15.0,0
22922,2013-01-13,51,LAWN AND GARDEN,12.0,0
377841,2013-08-01,10,MEATS,287.753,0
929003,2014-06-07,25,LAWN AND GARDEN,17.0,0
2266625,2016-06-28,7,LAWN AND GARDEN,17.0,0
905456,2014-05-25,15,BEAUTY,3.0,0
368344,2013-07-26,43,SCHOOL AND OFFICE SUPPLIES,0.0,0
2348327,2016-08-13,49,HARDWARE,6.0,0
2465299,2016-10-18,31,BABY CARE,0.0,0
2970243,2017-07-29,49,GROCERY I,7929.0,72
2602618,2017-01-04,34,CLEANING,903.0,13
320120,2013-06-29,40,LAWN AND GARDEN,0.0,0
639600,2013-12-26,54,PLAYERS AND ELECTRONICS,0.0,0
1118100,2014-09-21,30,PLAYERS AND ELECTRONICS,2.0,0
1142267,2014-10-05,1,BREAD/BAKERY,161.61,2
2404758,2016-09-14,32,HOME AND KITCHEN I,9.0,0
503549,2013-10-10,38,BEAUTY,2.0,0
1936512,2015-12-26,44,CELEBRATION,19.0,0
1923964,2015-12-18,41,SCHOOL AND OFFICE SUPPLIES,0.0,0
2404815,2016-09-14,34,CELEBRATION,13.0,0
493690,2013-10-05,11,EGGS,167.0,0
1297188,2014-12-31,6,MEATS,485.523,1
2930524,2017-07-07,34,PERSONAL CARE,286.0,8
2406525,2016-09-15,32,AUTOMOTIVE,3.0,0
2032794,2016-02-18,45,PLAYERS AND ELECTRONICS,47.0,0
2250122,2016-06-19,43,HOME APPLIANCES,1.0,0
105374,2013-03-01,16,BREAD/BAKERY,157.0,0
1781525,2015-09-29,45,LAWN AND GARDEN,2.0,0
2805705,2017-04-28,32,GROCERY I,1270.0,54
465523,2013-09-19,20,PERSONAL CARE,0.0,0
375002,2013-07-30,30,MAGAZINES,0.0,0
2200904,2016-05-23,13,BEAUTY,2.0,0
2687130,2017-02-20,6,CELEBRATION,15.0,2
1617865,2015-06-29,53,CLEANING,535.0,0
1738874,2015-09-05,49,BREAD/BAKERY,1541.302,2
2556394,2016-12-08,37,HOME AND KITCHEN II,20.0,1
2562789,2016-12-12,17,DELI,454.0,8
823816,2014-04-09,24,BOOKS,0.0,0
168384,2013-04-05,33,HOME CARE,0.0,0
2922819,2017-07-03,19,DELI,328.0,0
2618877,2017-01-13,4,PRODUCE,2370.055,5
2427443,2016-09-27,19,PREPARED FOODS,40.0,1
481186,2013-09-28,10,GROCERY II,3.0,0
1002541,2014-07-18,39,BABY CARE,1.0,0
273113,2013-06-03,22,BREAD/BAKERY,0.0,0
1966666,2016-01-12,4,SCHOOL AND OFFICE SUPPLIES,0.0,0
1146569,2014-10-07,3,HOME APPLIANCES,4.0,0
2775841,2017-04-11,44,GROCERY II,51.0,0
490272,2013-10-03,15,MEATS,151.205,0
1000175,2014-07-17,22,FROZEN FOODS,0.0,0
592759,2013-11-29,40,GROCERY II,4.0,0
676386,2014-01-16,37,HOME CARE,246.0,0
2089140,2016-03-21,27,DELI,268.432,0
2443781,2016-10-06,27,SEAFOOD,12.162,1
2744151,2017-03-24,6,BEVERAGES,4340.0,24
1204583,2014-11-08,8,HOME APPLIANCES,1.0,0
952427,2014-06-20,32,HARDWARE,1.0,0
132418,2013-03-16,24,"LIQUOR,WINE,BEER",198.0,0
411639,2013-08-19,9,PRODUCE,0.0,0
2092225,2016-03-23,13,PERSONAL CARE,179.0,5
1843084,2015-11-03,23,BABY CARE,0.0,0
1192785,2014-11-02,27,AUTOMOTIVE,2.0,0
1695,2013-01-01,7,GROCERY I,0.0,0
2428234,2016-09-27,40,POULTRY,160.30501,0
1261783,2014-12-11,12,POULTRY,265.147,14
172428,2013-04-07,47,BEVERAGES,5205.0,0
398367,2013-08-12,36,MEATS,167.545,0
2688758,2017-02-21,50,HOME APPLIANCES,0.0,0
2367745,2016-08-24,43,POULTRY,99.041,0
2184605,2016-05-13,6,BREAD/BAKERY,503.87,10
2268574,2016-06-30,11,"LIQUOR,WINE,BEER",41.0,0
1746928,2015-09-10,25,CLEANING,272.0,3
1695878,2015-08-12,42,DAIRY,0.0,0
372546,2013-07-29,12,DELI,134.0,0
1741884,2015-09-07,33,GROCERY I,3743.0,19
2438843,2016-10-03,39,FROZEN FOODS,58.23,4
2268627,2016-06-30,13,DELI,102.0,2
2635970,2017-01-23,2,PREPARED FOODS,132.705,2
1456428,2015-03-31,24,CELEBRATION,0.0,0
1852200,2015-11-08,29,DELI,419.206,0
131447,2013-03-15,47,DAIRY,934.0,0
1433723,2015-03-18,37,BREAD/BAKERY,677.682,0
281280,2013-06-07,50,LINGERIE,0.0,0
1713724,2015-08-22,43,BABY CARE,0.0,0
2321964,2016-07-30,1,HOME CARE,196.0,1
544714,2013-11-02,42,HOME AND KITCHEN II,0.0,0
2290880,2016-07-12,37,LAWN AND GARDEN,8.0,0
1879899,2015-11-23,6,LINGERIE,7.0,0
580958,2013-11-23,1,PET SUPPLIES,0.0,0
1379083,2015-02-15,53,GROCERY II,12.0,0
1687631,2015-08-08,11,FROZEN FOODS,119.0,18
1451649,2015-03-28,4,GROCERY I,4054.0,9
2888078,2017-06-13,43,HOME APPLIANCES,0.0,0
2915737,2017-06-29,2,"LIQUOR,WINE,BEER",39.0,4
2677659,2017-02-15,4,CELEBRATION,5.0,0
1265957,2014-12-13,3,FROZEN FOODS,1255.396,6
354366,2013-07-18,51,GROCERY I,3484.0,0
982501,2014-07-07,26,PERSONAL CARE,96.0,0
2061912,2016-03-06,13,CELEBRATION,0.0,0
499898,2013-10-08,35,HARDWARE,0.0,0
2089088,2016-03-21,25,MAGAZINES,14.0,0
1496317,2015-04-22,42,SCHOOL AND OFFICE SUPPLIES,0.0,0
2820191,2017-05-06,39,FROZEN FOODS,94.0,18
2350303,2016-08-14,54,EGGS,65.0,0
1025492,2014-07-31,32,HOME APPLIANCES,0.0,0
2545262,2016-12-02,25,BREAD/BAKERY,279.5,6
202009,2013-04-24,27,HOME AND KITCHEN II,0.0,0
321159,2013-06-30,20,BEVERAGES,0.0,0
2730709,2017-03-17,28,PERSONAL CARE,253.0,13
2793929,2017-04-21,51,HOME APPLIANCES,1.0,0
1933729,2015-12-24,16,POULTRY,79.198,0
529848,2013-10-25,26,AUTOMOTIVE,1.0,0
329018,2013-07-04,40,DAIRY,124.0,0
193563,2013-04-19,4,HOME CARE,0.0,0
2428925,2016-09-28,10,PET SUPPLIES,1.0,0
2567447,2016-12-14,47,HARDWARE,0.0,0
436235,2013-09-02,49,DAIRY,1005.0,0
1609514,2015-06-25,2,BREAD/BAKERY,577.0,0
686894,2014-01-22,31,SEAFOOD,7.0,0
715589,2014-02-07,37,HOME APPLIANCES,1.0,0
1263520,2014-12-12,11,HOME AND KITCHEN II,15.0,0
712192,2014-02-05,41,LADIESWEAR,0.0,0
291556,2013-06-13,4,BABY CARE,0.0,0
2722656,2017-03-12,51,MEATS,569.523,0
2896507,2017-06-18,3,SCHOOL AND OFFICE SUPPLIES,1.0,0
1851882,2015-11-08,2,LINGERIE,9.0,0
61900,2013-02-04,45,PERSONAL CARE,481.0,0
1646703,2015-07-16,13,BEVERAGES,1412.0,1
208661,2013-04-28,14,BEAUTY,3.0,0
1984529,2016-01-22,41,DAIRY,482.0,3
310738,2013-06-24,28,EGGS,111.0,0
301756,2013-06-19,26,BOOKS,0.0,0
2017534,2016-02-10,18,GROCERY II,10.0,0
732077,2014-02-16,5,BREAD/BAKERY,480.409,0
2282498,2016-07-07,51,LAWN AND GARDEN,23.0,0
1647892,2015-07-16,46,BOOKS,0.0,0
869200,2014-05-04,47,GROCERY II,109.0,0
589532,2013-11-27,5,LAWN AND GARDEN,0.0,0
1313239,2015-01-09,7,BOOKS,0.0,0
1120584,2014-09-22,50,BEVERAGES,3548.0,2
1676402,2015-08-01,46,BEAUTY,24.0,0
2183714,2016-05-13,30,BREAD/BAKERY,97.0,11
2533401,2016-11-25,41,MEATS,349.639,37
1875588,2015-11-21,35,AUTOMOTIVE,4.0,0
2745587,2017-03-25,45,LAWN AND GARDEN,91.0,0
1138816,2014-10-03,12,LADIESWEAR,7.0,0
380160,2013-08-02,26,AUTOMOTIVE,4.0,0
2139768,2016-04-18,47,HOME AND KITCHEN I,52.0,0
2502749,2016-11-08,31,PREPARED FOODS,61.988,0
2478215,2016-10-25,43,HARDWARE,0.0,0
1892198,2015-11-30,50,FROZEN FOODS,282.322,0
11749,2013-01-07,39,BABY CARE,0.0,0
610219,2013-12-09,30,HOME AND KITCHEN II,0.0,0
257056,2013-05-25,21,LADIESWEAR,0.0,0
2235894,2016-06-11,44,GROCERY I,11894.0,101
2501888,2016-11-07,8,PET SUPPLIES,13.0,0
952511,2014-06-20,34,SEAFOOD,0.0,0
2623048,2017-01-15,8,EGGS,495.0,2
936063,2014-06-11,23,HOME CARE,0.0,0
2211192,2016-05-28,50,PLAYERS AND ELECTRONICS,31.0,0
932480,2014-06-09,22,SEAFOOD,0.0,0
941798,2014-06-14,34,FROZEN FOODS,138.0,0
928577,2014-06-07,13,MAGAZINES,0.0,0
93958,2013-02-22,45,CLEANING,1641.0,0
2290816,2016-07-12,35,"LIQUOR,WINE,BEER",6.0,0
230869,2013-05-10,37,BABY CARE,0.0,0
1567289,2015-06-01,34,LAWN AND GARDEN,1.0,0
416597,2013-08-22,48,BREAD/BAKERY,322.629,0
2213366,2016-05-30,12,MAGAZINES,3.0,0
2494812,2016-11-04,1,GROCERY I,1686.0,71
2690592,2017-02-22,52,BEVERAGES,0.0,0
2813083,2017-05-02,39,SCHOOL AND OFFICE SUPPLIES,1.0,1
2551400,2016-12-05,47,BREAD/BAKERY,1094.011,8
2556153,2016-12-08,30,CELEBRATION,5.0,0
2152573,2016-04-25,7,HOME AND KITCHEN II,26.0,1
1642938,2015-07-13,8,AUTOMOTIVE,9.0,0
2098091,2016-03-26,28,HOME APPLIANCES,0.0,0
484404,2013-09-29,5,PRODUCE,5.0,0
2322530,2016-07-30,25,MAGAZINES,11.0,0
2966417,2017-07-27,41,HARDWARE,1.0,0
10840,2013-01-07,13,HOME AND KITCHEN II,0.0,0
2572466,2016-12-17,38,HOME APPLIANCES,0.0,0
1308327,2015-01-07,19,DELI,221.0,0
747831,2014-02-25,41,HOME CARE,0.0,0
2212584,2016-05-29,40,AUTOMOTIVE,7.0,0
2189090,2016-05-16,31,BEAUTY,2.0,0
802551,2014-03-28,27,MEATS,233.7157,0
361273,2013-07-22,45,"LIQUOR,WINE,BEER",84.0,0
1543420,2015-05-19,15,EGGS,202.0,1
2924098,2017-07-03,54,BABY CARE,0.0,0
954075,2014-06-21,29,GROCERY I,0.0,0
2615744,2017-01-11,51,SEAFOOD,51.891,0
2042915,2016-02-24,3,HOME APPLIANCES,4.0,0
2109936,2016-04-02,10,HOME AND KITCHEN I,7.0,0
2356367,2016-08-18,25,BEAUTY,0.0,0
2191327,2016-05-17,43,POULTRY,190.856,1
1599562,2015-06-19,4,LADIESWEAR,11.0,0
2130900,2016-04-13,48,MEATS,714.52,3
502524,2013-10-10,1,AUTOMOTIVE,1.0,0
2952207,2017-07-19,42,PLAYERS AND ELECTRONICS,9.0,0
2127004,2016-04-11,39,"LIQUOR,WINE,BEER",50.0,0
2988248,2017-08-08,53,SEAFOOD,2.0,0
1737577,2015-09-05,12,POULTRY,149.709,0
1480265,2015-04-13,42,HOME APPLIANCES,0.0,0
1087688,2014-09-04,28,DAIRY,426.0,0
2984803,2017-08-06,8,LADIESWEAR,26.0,0
2232306,2016-06-09,43,LINGERIE,1.0,0
1235722,2014-11-26,31,BOOKS,0.0,0
647276,2013-12-31,20,HARDWARE,0.0,0
1957068,2016-01-07,21,BEVERAGES,3449.0,2
2781600,2017-04-14,6,PRODUCE,2129.895,4
2923205,2017-07-03,29,SEAFOOD,5.0,0
482681,2013-09-28,51,MAGAZINES,0.0,0
1953625,2016-01-05,24,PERSONAL CARE,419.0,0
1267606,2014-12-14,26,EGGS,78.0,0
2093142,2016-03-23,39,HOME CARE,241.0,1
2034455,2016-02-19,42,BREAD/BAKERY,373.185,0
2650982,2017-01-31,40,PET SUPPLIES,3.0,0
1126648,2014-09-26,20,POULTRY,0.0,0
143155,2013-03-22,26,BABY CARE,0.0,0
2700460,2017-02-28,3,BOOKS,0.0,0
2034619,2016-02-19,47,BOOKS,0.0,0
2342277,2016-08-10,3,BEVERAGES,6279.0,49
1196642,2014-11-04,34,PREPARED FOODS,22.0,0
1927046,2015-12-20,29,FROZEN FOODS,487.417,4
2630333,2017-01-20,12,BEAUTY,1.0,0
26766,2013-01-16,10,BEVERAGES,287.0,0
155919,2013-03-29,33,PLAYERS AND ELECTRONICS,0.0,0
1086659,2014-09-03,49,BEAUTY,7.0,0
1864287,2015-11-15,18,HOME CARE,265.0,0
1355857,2015-02-02,51,LADIESWEAR,0.0,0
1233846,2014-11-25,29,DELI,0.0,0
60184,2013-02-03,47,PERSONAL CARE,1116.0,0
2914979,2017-06-28,48,MAGAZINES,2.0,0
1581007,2015-06-09,2,EGGS,141.0,3
2253116,2016-06-21,28,DAIRY,847.0,3
2713543,2017-03-07,46,LADIESWEAR,22.0,0
2053560,2016-03-01,29,BEVERAGES,2979.0,21
1982943,2016-01-21,47,CELEBRATION,27.0,0
673032,2014-01-14,42,PRODUCE,0.0,0
761984,2014-03-05,39,HARDWARE,1.0,0
57127,2013-02-02,12,BOOKS,0.0,0
1706348,2015-08-18,36,HOME APPLIANCES,0.0,0
834556,2014-04-15,25,LADIESWEAR,0.0,0
698557,2014-01-29,1,GROCERY II,39.0,0
1460434,2015-04-02,36,LADIESWEAR,0.0,0
2468942,2016-10-20,33,HARDWARE,0.0,0
556289,2013-11-09,18,DAIRY,514.0,0
1464174,2015-04-04,40,PRODUCE,0.0,0
1081361,2014-08-31,5,HOME APPLIANCES,2.0,0
2436571,2016-10-02,25,HOME AND KITCHEN II,0.0,0
1811213,2015-10-16,29,DAIRY,375.0,1
1380560,2015-02-16,45,BREAD/BAKERY,1084.879,0
202083,2013-04-24,29,MEATS,0.0,0
1683484,2015-08-05,44,"LIQUOR,WINE,BEER",330.0,0
2970942,2017-07-30,19,HOME CARE,225.0,7
2754649,2017-03-30,5,CLEANING,680.0,10
336217,2013-07-08,42,GROCERY II,0.0,0
2839304,2017-05-17,25,HOME APPLIANCES,0.0,0
2494958,2016-11-04,13,PET SUPPLIES,0.0,0
2303565,2016-07-19,43,AUTOMOTIVE,4.0,0
1697140,2015-08-13,28,HOME AND KITCHEN II,9.0,0
1262016,2014-12-11,19,PRODUCE,307.726,0
875526,2014-05-08,25,BEVERAGES,821.0,0
981871,2014-07-06,9,"LIQUOR,WINE,BEER",0.0,0
1787076,2015-10-02,50,PLAYERS AND ELECTRONICS,17.0,0
2486437,2016-10-30,24,LADIESWEAR,15.0,0
787099,2014-03-19,43,HOME AND KITCHEN II,20.0,0
2286315,2016-07-10,1,DELI,58.219,3
96017,2013-02-23,52,LAWN AND GARDEN,0.0,0
1603709,2015-06-21,7,DAIRY,1175.0,2
771310,2014-03-10,50,BABY CARE,0.0,0
1712786,2015-08-22,17,LAWN AND GARDEN,0.0,0
2732536,2017-03-18,3,BOOKS,2.0,0
1110835,2014-09-17,27,"LIQUOR,WINE,BEER",66.0,0
414857,2013-08-21,49,HARDWARE,0.0,0
2319654,2016-07-28,44,HOME CARE,403.0,1
2460981,2016-10-16,10,CELEBRATION,1.0,0
864757,2014-05-02,22,PERSONAL CARE,0.0,0
2745824,2017-03-25,51,PET SUPPLIES,31.0,1
2620805,2017-01-14,44,FROZEN FOODS,820.32,3
642363,2013-12-28,32,HOME CARE,0.0,0
2103616,2016-03-29,32,SCHOOL AND OFFICE SUPPLIES,0.0,0
68855,2013-02-08,40,HOME APPLIANCES,0.0,0
1522137,2015-05-07,18,GROCERY I,2123.0,1
2928927,2017-07-06,4,GROCERY I,2727.0,68
255071,2013-05-24,16,HARDWARE,0.0,0
2081396,2016-03-17,1,LAWN AND GARDEN,6.0,0
2779930,2017-04-14,1,EGGS,69.0,22
1080301,2014-08-31,20,GROCERY II,0.0,0
1172405,2014-10-21,54,HARDWARE,0.0,0
1885841,2015-11-27,22,MAGAZINES,0.0,0
77760,2013-02-13,40,GROCERY I,2403.0,0
2369891,2016-08-25,53,PREPARED FOODS,62.567,0
814204,2014-04-03,53,POULTRY,0.0,0
177171,2013-04-10,3,PLAYERS AND ELECTRONICS,0.0,0
774792,2014-03-12,48,HOME CARE,411.0,0
2465560,2016-10-18,38,SCHOOL AND OFFICE SUPPLIES,0.0,0
2242768,2016-06-15,37,"LIQUOR,WINE,BEER",94.0,1
1550436,2015-05-23,11,PRODUCE,0.0,0
771627,2014-03-11,1,LINGERIE,3.0,0
997202,2014-07-15,39,DAIRY,406.0,0
1382719,2015-02-17,6,LADIESWEAR,0.0,0
800969,2014-03-27,32,PET SUPPLIES,0.0,0
1345210,2015-01-27,52,SCHOOL AND OFFICE SUPPLIES,0.0,0
1226194,2014-11-21,14,GROCERY II,8.0,0
2057365,2016-03-03,35,GROCERY II,0.0,0
1399321,2015-02-27,21,"LIQUOR,WINE,BEER",0.0,0
182415,2013-04-13,27,MEATS,183.328,0
1768619,2015-09-22,33,HOME APPLIANCES,0.0,0
2970040,2017-07-29,43,CLEANING,1436.0,22
2891621,2017-06-15,42,PREPARED FOODS,52.937,0
2911888,2017-06-27,12,BABY CARE,0.0,0
2759879,2017-04-02,46,MAGAZINES,10.0,0
1142595,2014-10-05,19,BEVERAGES,2421.0,0
318638,2013-06-28,49,MAGAZINES,0.0,0
2657977,2017-02-04,37,PERSONAL CARE,437.0,8
1717586,2015-08-24,51,BEAUTY,1.0,0
644332,2013-12-29,38,CLEANING,1226.0,0
1787099,2015-10-02,51,HOME APPLIANCES,0.0,0
377561,2013-07-31,52,DAIRY,0.0,0
1417177,2015-03-09,22,PERSONAL CARE,0.0,0
1038956,2014-08-08,10,HOME APPLIANCES,0.0,0
2675647,2017-02-14,33,CLEANING,822.0,29
1192623,2014-11-02,22,BEVERAGES,0.0,0
492859,2013-10-04,38,BOOKS,0.0,0
5650,2013-01-04,18,CLEANING,549.0,0
547815,2013-11-04,3,HOME AND KITCHEN I,0.0,0
2556592,2016-12-08,42,HOME AND KITCHEN II,7.0,1
1955126,2016-01-06,17,DAIRY,598.0,84
2618427,2017-01-13,28,DELI,332.639,63
1666923,2015-07-27,3,PLAYERS AND ELECTRONICS,21.0,0
2108279,2016-04-01,14,DAIRY,405.0,0
1531830,2015-05-12,4,BEVERAGES,1445.0,2
1634634,2015-07-09,24,GROCERY I,3281.0,7
1122021,2014-09-23,40,LINGERIE,7.0,0
574187,2013-11-19,2,LAWN AND GARDEN,1.0,0
2417380,2016-09-21,36,SCHOOL AND OFFICE SUPPLIES,0.0,0
2041417,2016-02-23,38,BOOKS,0.0,0
1254614,2014-12-07,11,LAWN AND GARDEN,2.0,0
1105524,2014-09-14,28,MEATS,230.747,0
153847,2013-03-28,26,BABY CARE,0.0,0
1884392,2015-11-26,31,PET SUPPLIES,1.0,0
2837150,2017-05-16,15,DAIRY,393.0,19
1510983,2015-04-30,54,GROCERY I,2430.0,4
2284616,2016-07-09,11,PET SUPPLIES,3.0,0
2799738,2017-04-25,15,HOME CARE,248.0,17
1946843,2016-01-01,34,DAIRY,0.0,0
178233,2013-04-11,10,AUTOMOTIVE,3.0,0
1332818,2015-01-20,6,HARDWARE,0.0,0
400686,2013-08-13,51,AUTOMOTIVE,7.0,0
2785935,2017-04-17,28,DELI,294.906,6
2041586,2016-02-23,42,DAIRY,737.0,0
1729839,2015-08-31,45,GROCERY I,11034.0,9
2103258,2016-03-29,23,BEVERAGES,1198.0,3
